model_name,display_name,model_type,family,architecture,config_name,train_fraction,train_samples,macro_corr,macro_corr_std,macro_corr_min,macro_corr_max,macro_corr_count,macro_snr,macro_snr_std,macro_snr_min,macro_snr_max,macro_snr_count,test_loss,test_loss_std,test_loss_min,test_loss_max,test_loss_count,module_count,module_count_std,module_count_min,module_count_max,module_count_count,parameters,parameters_std,parameters_min,parameters_max,parameters_count,inference_time_ms,inference_time_ms_std,inference_time_ms_min,inference_time_ms_max,inference_time_ms_count,training_time_s,training_time_s_std,training_time_s_min,training_time_s_max,training_time_s_count,peak_memory_mb,peak_memory_mb_std,peak_memory_mb_min,peak_memory_mb_max,peak_memory_mb_count,total_flops,total_flops_std,total_flops_min,total_flops_max,total_flops_count,estimated_energy,estimated_energy_std,estimated_energy_min,estimated_energy_max,estimated_energy_count,accuracy_per_training_second,accuracy_per_training_second_std,accuracy_per_training_second_min,accuracy_per_training_second_max,accuracy_per_training_second_count,snr_per_training_second,snr_per_training_second_std,snr_per_training_second_min,snr_per_training_second_max,snr_per_training_second_count,accuracy_per_1000_parameters,accuracy_per_1000_parameters_std,accuracy_per_1000_parameters_min,accuracy_per_1000_parameters_max,accuracy_per_1000_parameters_count,snr_per_1000_parameters,snr_per_1000_parameters_std,snr_per_1000_parameters_min,snr_per_1000_parameters_max,snr_per_1000_parameters_count,accuracy_per_inference_ms,accuracy_per_inference_ms_std,accuracy_per_inference_ms_min,accuracy_per_inference_ms_max,accuracy_per_inference_ms_count,snr_per_inference_ms,snr_per_inference_ms_std,snr_per_inference_ms_min,snr_per_inference_ms_max,snr_per_inference_ms_count,accuracy_per_sample,accuracy_per_sample_std,accuracy_per_sample_min,accuracy_per_sample_max,accuracy_per_sample_count,seed_count,macro_corr_sem,macro_corr_ci95,macro_snr_sem,macro_snr_ci95,test_loss_sem,test_loss_ci95
tasnet,TasNet,DNN,tasnet,tasnet,,1.0,8000.0,0.9347157604469225,,0.9347157604469225,0.9347157604469225,1,8.978874880924309,,8.978874880924309,8.978874880924309,1,0.13216790318489074,,0.13216790318489074,0.13216790318489074,1,0.0,,0,0,1,2503296.0,,2503296.0,2503296.0,1,60.89694000000012,,60.89694000000012,60.89694000000012,1,10072.054724,,10072.054724,10072.054724,1,,,,,0,,,,,0,,,,,0,9.280288740088487e-05,,9.280288740088487e-05,9.280288740088487e-05,1,0.0008914640683523265,,0.0008914640683523265,0.0008914640683523265,1,0.0003733940215008223,,0.0003733940215008223,0.0003733940215008223,1,0.0035868210874480323,,0.0035868210874480323,0.0035868210874480323,1,0.01534914168834954,,0.01534914168834954,0.01534914168834954,1,0.14744377764998193,,0.14744377764998193,0.14744377764998193,1,0.00011683947005586531,,0.00011683947005586531,0.00011683947005586531,1,1,,,,,,
tasnet,TasNet,DNN,tasnet,tasnet,,0.564,4512.0,0.9345496932204675,,0.9345496932204675,0.9345496932204675,1,9.322229397256804,,9.322229397256804,9.322229397256804,1,0.02802625800172488,,0.02802625800172488,0.02802625800172488,1,0.0,,0,0,1,2503296.0,,2503296.0,2503296.0,1,209.92230000000058,,209.92230000000058,209.92230000000058,1,4103.91,,4103.91,4103.91,1,,,,,0,,,,,0,,,,,0,0.00022772178074579306,,0.00022772178074579306,0.00022772178074579306,1,0.0022715482057980812,,0.0022715482057980812,0.0022715482057980812,1,0.00037332768207214314,,0.00037332768207214314,0.00037332768207214314,1,0.0037239820609535606,,0.0037239820609535606,0.0037239820609535606,1,0.004451883831400785,,0.004451883831400785,0.004451883831400785,1,0.04440799951818734,,0.04440799951818734,0.04440799951818734,1,0.0002071253752704937,,0.0002071253752704937,0.0002071253752704937,1,1,,,,,,
tasnet,TasNet,DNN,tasnet,tasnet,,0.75,6000.0,0.9176189809607689,,0.9176189809607689,0.9176189809607689,1,8.491382118262306,,8.491382118262306,8.491382118262306,1,0.1510607546567917,,0.1510607546567917,0.1510607546567917,1,0.0,,0,0,1,2503296.0,,2503296.0,2503296.0,1,62.18287999999994,,62.18287999999994,62.18287999999994,1,7414.275981,,7414.275981,7414.275981,1,,,,,0,,,,,0,,,,,0,0.0001237638015245563,,0.0001237638015245563,0.0001237638015245563,1,0.0011452746215574554,,0.0011452746215574554,0.0011452746215574554,1,0.0003665643139927396,,0.0003665643139927396,0.0003665643139927396,1,0.003392080728073031,,0.003392080728073031,0.003392080728073031,1,0.014756778408474645,,0.014756778408474645,0.014756778408474645,1,0.13655498295129326,,0.13655498295129326,0.13655498295129326,1,0.00015293649682679482,,0.00015293649682679482,0.00015293649682679482,1,1,,,,,,
tasnet,TasNet,DNN,tasnet,tasnet,,0.5,4000.0,0.9151321654225762,,0.9151321654225762,0.9151321654225762,1,8.16621640033858,,8.16621640033858,8.16621640033858,1,0.14947033643722535,,0.14947033643722535,0.14947033643722535,1,0.0,,0,0,1,2503296.0,,2503296.0,2503296.0,1,65.65286000000015,,65.65286000000015,65.65286000000015,1,5170.150694,,5170.150694,5170.150694,1,,,,,0,,,,,0,,,,,0,0.0001770029965441035,,0.0001770029965441035,0.0001770029965441035,1,0.001579492916872914,,0.001579492916872914,0.001579492916872914,1,0.0003655708974977695,,0.0003655708974977695,0.0003655708974977695,1,0.003262185694515783,,0.003262185694515783,0.003262185694515783,1,0.013938953541743257,,0.013938953541743257,0.013938953541743257,1,0.12438477775893636,,0.12438477775893636,0.12438477775893636,1,0.00022878304135564407,,0.00022878304135564407,0.00022878304135564407,1,1,,,,,,
unet1d,UNet1D,DNN,unet,unet,,1.0,8000.0,0.8941169274742142,,0.8941169274742142,0.8941169274742142,1,7.398852053601261,,7.398852053601261,7.398852053601261,1,0.15877111196517946,,0.15877111196517946,0.15877111196517946,1,0.0,,0,0,1,2710819.0,,2710819.0,2710819.0,1,21.702780000000036,,21.702780000000036,21.702780000000036,1,4045.382972,,4045.382972,4045.382972,1,,,,,0,,,,,0,,,,,0,0.00022102157784882628,,0.00022102157784882628,0.00022102157784882628,1,0.001828962079687436,,0.001828962079687436,0.001828962079687436,1,0.0003298327654757526,,0.0003298327654757526,0.0003298327654757526,1,0.002729378853254777,,0.002729378853254777,0.002729378853254777,1,0.04119826711021412,,0.04119826711021412,0.04119826711021412,1,0.3409172490160822,,0.3409172490160822,0.3409172490160822,1,0.00011176461593427678,,0.00011176461593427678,0.00011176461593427678,1,1,,,,,,
unet1d,UNet1D,DNN,unet,unet,,0.75,6000.0,0.8800427993324463,,0.8800427993324463,0.8800427993324463,1,7.166305068232628,,7.166305068232628,7.166305068232628,1,0.175801500082016,,0.175801500082016,0.175801500082016,1,0.0,,0,0,1,2710819.0,,2710819.0,2710819.0,1,20.078459999999957,,20.078459999999957,20.078459999999957,1,2983.988591,,2983.988591,2983.988591,1,,,,,0,,,,,0,,,,,0,0.00029492163676052285,,0.00029492163676052285,0.00029492163676052285,1,0.0024015859476966173,,0.0024015859476966173,0.0024015859476966173,1,0.00032464092930308014,,0.00032464092930308014,0.00032464092930308014,1,0.002643594082907279,,0.002643594082907279,0.002643594082907279,1,0.04383019411510884,,0.04383019411510884,0.04383019411510884,1,0.3569150755701704,,0.3569150755701704,0.3569150755701704,1,0.00014667379988874107,,0.00014667379988874107,0.00014667379988874107,1,1,,,,,,
unet1d,UNet1D,DNN,unet,unet,,0.5,4000.0,0.8786929483360199,,0.8786929483360199,0.8786929483360199,1,6.875950211033271,,6.875950211033271,6.875950211033271,1,0.17511518716812133,,0.17511518716812133,0.17511518716812133,1,0.0,,0,0,1,2710819.0,,2710819.0,2710819.0,1,23.58507999999988,,23.58507999999988,23.58507999999988,1,1960.028697,,1960.028697,1960.028697,1,,,,,0,,,,,0,,,,,0,0.0004483061649459206,,0.0004483061649459206,0.0004483061649459206,1,0.003508086499732137,,0.003508086499732137,0.003508086499732137,1,0.0003241429797917234,,0.0003241429797917234,0.0003241429797917234,1,0.002536484439216809,,0.002536484439216809,0.002536484439216809,1,0.03725630561083636,,0.03725630561083636,0.03725630561083636,1,0.29153813389792643,,0.29153813389792643,0.29153813389792643,1,0.00021967323708400497,,0.00021967323708400497,0.00021967323708400497,1,1,,,,,,
unet1d,UNet1D,DNN,unet,unet,,0.564,4512.0,0.8778733767275306,,0.8778733767275306,0.8778733767275306,1,6.835553567502021,,6.835553567502021,6.835553567502021,1,0.05228243485093117,,0.05228243485093117,0.05228243485093117,1,0.0,,0,0,1,2710819.0,,2710819.0,2710819.0,1,65.46199999999835,,65.46199999999835,65.46199999999835,1,1103.905236,,1103.905236,1103.905236,1,,,,,0,,,,,0,,,,,0,0.0007952434213542679,,0.0007952434213542679,0.0007952434213542679,1,0.0061921561240805825,,0.0061921561240805825,0.0061921561240805825,1,0.00032384064621338813,,0.00032384064621338813,0.00032384064621338813,1,0.0025215824322841257,,0.0025215824322841257,0.0025215824322841257,1,0.01341042706803264,,0.01341042706803264,0.01341042706803264,1,0.10442017609456163,,0.10442017609456163,0.10442017609456163,1,0.00019456413491301654,,0.00019456413491301654,0.00019456413491301654,1,1,,,,,,
unet1d_pure_harmonic_amfm_chirp_trend_transient,unet1d_pure_harmonic_amfm_chirp_trend_transient,DNN,unknown,unknown,,,,0.8721274239793777,,0.8721274239793777,0.8721274239793777,1,7.174882978804903,,7.174882978804903,7.174882978804903,1,0.03774098493158817,,0.03774098493158817,0.03774098493158817,1,0.0,,0,0,1,,,,,0,,,,,0,,,,,0,,,,,0,,,,,0,,,,,0,,,,,0,,,,,0,,,,,0,,,,,0,,,,,0,,,,,0,,,,,0,1,,,,,,
tasnet,TasNet,DNN,tasnet,tasnet,,0.25,2000.0,0.8702248242361835,,0.8702248242361835,0.8702248242361835,1,6.65571652504328,,6.65571652504328,6.65571652504328,1,0.18830593943595886,,0.18830593943595886,0.18830593943595886,1,0.0,,0,0,1,2503296.0,,2503296.0,2503296.0,1,64.11750000000005,,64.11750000000005,64.11750000000005,1,2758.391659,,2758.391659,2758.391659,1,,,,,0,,,,,0,,,,,0,0.00031548269129832936,,0.00031548269129832936,0.00031548269129832936,1,0.0024128975678008604,,0.0024128975678008604,0.0024128975678008604,1,0.0003476316121769793,,0.0003476316121769793,0.0003476316121769793,1,0.0026587812727872696,,0.0026587812727872696,0.0026587812727872696,1,0.013572344901722351,,0.013572344901722351,0.013572344901722351,1,0.10380499122771902,,0.10380499122771902,0.10380499122771902,1,0.00043511241211809175,,0.00043511241211809175,0.00043511241211809175,1,1,,,,,,
unet1d,UNet1D,DNN,unet,unet,,0.25,2000.0,0.8428469345575076,,0.8428469345575076,0.8428469345575076,1,6.139492541276734,,6.139492541276734,6.139492541276734,1,0.2095617127418518,,0.2095617127418518,0.2095617127418518,1,0.0,,0,0,1,2710819.0,,2710819.0,2710819.0,1,18.38292000000008,,18.38292000000008,18.38292000000008,1,667.219221,,667.219221,667.219221,1,,,,,0,,,,,0,,,,,0,0.0012632234024887417,,0.0012632234024887417,0.0012632234024887417,1,0.009201612225851532,,0.009201612225851532,0.009201612225851532,1,0.00031091966470557703,,0.00031091966470557703,0.00031091966470557703,1,0.002264810945060048,,0.002264810945060048,0.002264810945060048,1,0.045849458875820814,,0.045849458875820814,0.045849458875820814,1,0.33397809168928044,,0.33397809168928044,0.33397809168928044,1,0.0004214234672787538,,0.0004214234672787538,0.0004214234672787538,1,1,,,,,,
sepformer,SepFormer,DNN,sepformer,sepformer,,0.564,4512.0,0.841449532267773,,0.841449532267773,0.841449532267773,1,5.951174931367793,,5.951174931367793,5.951174931367793,1,0.05724945306777954,,0.05724945306777954,0.05724945306777954,1,0.0,,0,0,1,601088.0,,601088.0,601088.0,1,106.33939999999953,,106.33939999999953,106.33939999999953,1,3171.22,,3171.22,3171.22,1,,,,,0,,,,,0,,,,,0,0.00026533937483611133,,0.00026533937483611133,0.00026533937483611133,1,0.001876620017333327,,0.001876620017333327,0.001876620017333327,1,0.0013998774426835555,,0.0013998774426835555,0.0013998774426835555,1,0.009900671667655639,,0.009900671667655639,0.009900671667655639,1,0.007912867030167338,,0.007912867030167338,0.007912867030167338,1,0.055963969435296974,,0.055963969435296974,0.055963969435296974,1,0.000186491474350127,,0.000186491474350127,0.000186491474350127,1,1,,,,,,
sepformer,SepFormer,DNN,sepformer,sepformer,,1.0,8000.0,0.8305565449570773,,0.8305565449570773,0.8305565449570773,1,5.719980325070204,,5.719980325070204,5.719980325070204,1,0.1839870524406433,,0.1839870524406433,0.1839870524406433,1,0.0,,0,0,1,601088.0,,601088.0,601088.0,1,13.138920000000008,,13.138920000000008,13.138920000000008,1,3959.092119,,3959.092119,3959.092119,1,,,,,0,,,,,0,,,,,0,0.00020978459707243739,,0.00020978459707243739,0.00020978459707243739,1,0.0014447707083196071,,0.0014447707083196071,0.0014447707083196071,1,0.001381755325271969,,0.001381755325271969,0.001381755325271969,1,0.009516044780581552,,0.009516044780581552,0.009516044780581552,1,0.06321345627776688,,0.06321345627776688,0.06321345627776688,1,0.4353463089104889,,0.4353463089104889,0.4353463089104889,1,0.00010381956811963466,,0.00010381956811963466,0.00010381956811963466,1,1,,,,,,
sepformer,SepFormer,DNN,sepformer,sepformer,,0.5,4000.0,0.8203086096643486,,0.8203086096643486,0.8203086096643486,1,5.487244279333515,,5.487244279333515,5.487244279333515,1,0.1977774167060852,,0.1977774167060852,0.1977774167060852,1,0.0,,0,0,1,601088.0,,601088.0,601088.0,1,10.904479999999994,,10.904479999999994,10.904479999999994,1,2007.1771,,2007.1771,2007.1771,1,,,,,0,,,,,0,,,,,0,0.00040868770855563693,,0.00040868770855563693,0.00040868770855563693,1,0.002733811719620314,,0.002733811719620314,0.002733811719620314,1,0.0013647063485951285,,0.0013647063485951285,0.0013647063485951285,1,0.009128853477915904,,0.009128853477915904,0.009128853477915904,1,0.07522675172629498,,0.07522675172629498,0.07522675172629498,1,0.5032100824004003,,0.5032100824004003,0.5032100824004003,1,0.00020507715241608715,,0.00020507715241608715,0.00020507715241608715,1,1,,,,,,
sepformer,SepFormer,DNN,sepformer,sepformer,,0.75,6000.0,0.8198940534929625,,0.8198940534929625,0.8198940534929625,1,5.62974001116567,,5.62974001116567,5.62974001116567,1,0.20305562019348145,,0.20305562019348145,0.20305562019348145,1,0.0,,0,0,1,601088.0,,601088.0,601088.0,1,14.294679999999982,,14.294679999999982,14.294679999999982,1,2989.189361,,2989.189361,2989.189361,1,,,,,0,,,,,0,,,,,0,0.0002742864216600437,,0.0002742864216600437,0.0002742864216600437,1,0.0018833668032600995,,0.0018833668032600995,0.0018833668032600995,1,0.0013640166722559135,,0.0013640166722559135,0.0013640166722559135,1,0.009365916490040843,,0.009365916490040843,0.009365916490040843,1,0.057356586750662734,,0.057356586750662734,0.057356586750662734,1,0.39383463016770415,,0.39383463016770415,0.39383463016770415,1,0.00013664900891549375,,0.00013664900891549375,0.00013664900891549375,1,1,,,,,,
tasnet,TasNet,DNN,tasnet,tasnet,,0.1,800.0,0.8075201050305948,,0.8075201050305948,0.8075201050305948,1,5.164861149745431,,5.164861149745431,5.164861149745431,1,0.22360240817070007,,0.22360240817070007,0.22360240817070007,1,0.0,,0,0,1,2503296.0,,2503296.0,2503296.0,1,70.56521999999994,,70.56521999999994,70.56521999999994,1,1184.359098,,1184.359098,1184.359098,1,,,,,0,,,,,0,,,,,0,0.000681820324928677,,0.000681820324928677,0.000681820324928677,1,0.0043608911844956605,,0.0043608911844956605,0.0043608911844956605,1,0.000322582748916067,,0.000322582748916067,0.000322582748916067,1,0.0020632243049744942,,0.0020632243049744942,0.0020632243049744942,1,0.011443599340164963,,0.011443599340164963,0.011443599340164963,1,0.07319273077793048,,0.07319273077793048,0.07319273077793048,1,0.0010094001312882434,,0.0010094001312882434,0.0010094001312882434,1,1,,,,,,
unet1d,UNet1D,DNN,unet,unet,,0.1,800.0,0.7828953477203224,,0.7828953477203224,0.7828953477203224,1,4.938090082953311,,4.938090082953311,4.938090082953311,1,0.23676492929458617,,0.23676492929458617,0.23676492929458617,1,0.0,,0,0,1,2710819.0,,2710819.0,2710819.0,1,21.12927999999989,,21.12927999999989,21.12927999999989,1,311.942761,,311.942761,311.942761,1,,,,,0,,,,,0,,,,,0,0.002509740393431737,,0.002509740393431737,0.002509740393431737,1,0.015830115971030054,,0.015830115971030054,0.015830115971030054,1,0.0002888039916056079,,0.0002888039916056079,0.0002888039916056079,1,0.0018216229423481652,,0.0018216229423481652,0.0018216229423481652,1,0.03705262780938709,,0.03705262780938709,0.03705262780938709,1,0.23370839342151442,,0.23370839342151442,0.23370839342151442,1,0.000978619184650403,,0.000978619184650403,0.000978619184650403,1,1,,,,,,
sepformer,SepFormer,DNN,sepformer,sepformer,,0.25,2000.0,0.7676275131455768,,0.7676275131455768,0.7676275131455768,1,4.448935468404997,,4.448935468404997,4.448935468404997,1,0.24514665722846984,,0.24514665722846984,0.24514665722846984,1,0.0,,0,0,1,601088.0,,601088.0,601088.0,1,12.50725999999984,,12.50725999999984,12.50725999999984,1,1031.709645,,1031.709645,1031.709645,1,,,,,0,,,,,0,,,,,0,0.0007440344450260295,,0.0007440344450260295,0.0007440344450260295,1,0.004312197225223185,,0.004312197225223185,0.004312197225223185,1,0.0012770634468589903,,0.0012770634468589903,0.0012770634468589903,1,0.007401471113056653,,0.007401471113056653,0.007401471113056653,1,0.0613745547102712,,0.0613745547102712,0.0613745547102712,1,0.3557082421253779,,0.3557082421253779,0.3557082421253779,1,0.00038381375657278835,,0.00038381375657278835,0.00038381375657278835,1,1,,,,,,
tasnet,TasNet,DNN,tasnet,tasnet,,0.05,400.0,0.7283832995869368,,0.7283832995869368,0.7283832995869368,1,3.5058580821334213,,3.5058580821334213,3.5058580821334213,1,0.2829969620704651,,0.2829969620704651,0.2829969620704651,1,0.0,,0,0,1,2503296.0,,2503296.0,2503296.0,1,67.58404000000003,,67.58404000000003,67.58404000000003,1,594.789172,,594.789172,594.789172,1,,,,,0,,,,,0,,,,,0,0.0012246075313337022,,0.0012246075313337022,0.0012246075313337022,1,0.005894286996424039,,0.005894286996424039,0.005894286996424039,1,0.0002909697053752081,,0.0002909697053752081,0.0002909697053752081,1,0.001400496817848717,,0.001400496817848717,0.001400496817848717,1,0.010777445378922841,,0.010777445378922841,0.010777445378922841,1,0.05187405313641238,,0.05187405313641238,0.05187405313641238,1,0.001820958248967342,,0.001820958248967342,0.001820958248967342,1,1,,,,,,
unet1d,UNet1D,DNN,unet,unet,,0.05,400.0,0.7278440664532222,,0.7278440664532222,0.7278440664532222,1,4.224183800442263,,4.224183800442263,4.224183800442263,1,0.26086281061172484,,0.26086281061172484,0.26086281061172484,1,0.0,,0,0,1,2710819.0,,2710819.0,2710819.0,1,18.177640000000036,,18.177640000000036,18.177640000000036,1,201.279979,,201.279979,201.279979,1,,,,,0,,,,,0,,,,,0,0.0036160778139450334,,0.0036160778139450334,0.0036160778139450334,1,0.020986606921507393,,0.020986606921507393,0.020986606921507393,1,0.00026849600303569595,,0.00026849600303569595,0.00026849600303569595,1,0.0015582684791726274,,0.0015582684791726274,0.0015582684791726274,1,0.04004062499054997,,0.04004062499054997,0.04004062499054997,1,0.2323835107550955,,0.2323835107550955,0.2323835107550955,1,0.0018196101661330554,,0.0018196101661330554,0.0018196101661330554,1,1,,,,,,
autoencoderbased,Autoencoder,DNN,autoencoder,autoencoder,,1.0,4512.0,0.6883137052284867,,0.6883137052284867,0.6883137052284867,1,2.8586543849516315,,2.8586543849516315,2.8586543849516315,1,0.13267046918471653,,0.13267046918471653,0.13267046918471653,1,0.0,,0,0,1,23651.0,,23651.0,23651.0,1,6.609500000000601,,6.609500000000601,6.609500000000601,1,478.383541,,478.383541,478.383541,1,,,,,0,,,,,0,,,,,0,0.001438832330622526,,0.001438832330622526,0.001438832330622526,1,0.005975653717048831,,0.005975653717048831,0.005975653717048831,1,0.029102943014184885,,0.029102943014184885,0.029102943014184885,1,0.12086822480874515,,0.12086822480874515,0.12086822480874515,1,0.10414005677107559,,0.10414005677107559,0.10414005677107559,1,0.4325069044483503,,0.4325069044483503,0.4325069044483503,1,0.00015255179637156175,,0.00015255179637156175,0.00015255179637156175,1,1,,,,,,
rnnbased,RNN (LSTM/GRU),DNN,rnn,rnn,,,,0.6632319353980407,,0.6632319353980407,0.6632319353980407,1,3.0563073767488222,,3.0563073767488222,3.0563073767488222,1,0.1374935390551885,,0.1374935390551885,0.1374935390551885,1,0.0,,0,0,1,530179.0,,530179.0,530179.0,1,2762.9647999999997,,2762.9647999999997,2762.9647999999997,1,,,,,0,,,,,0,,,,,0,,,,,0,,,,,0,,,,,0,0.0012509585166482278,,0.0012509585166482278,0.0012509585166482278,1,0.005764670756006599,,0.005764670756006599,0.005764670756006599,1,0.00024004357036978567,,0.00024004357036978567,0.00024004357036978567,1,0.0011061694947213307,,0.0011061694947213307,0.0011061694947213307,1,,,,,0,1,,,,,,
sepformer,SepFormer,DNN,sepformer,sepformer,,0.1,800.0,0.6559465596016142,,0.6559465596016142,0.6559465596016142,1,2.781145419456438,,2.781145419456438,2.781145419456438,1,0.32304290056228635,,0.32304290056228635,0.32304290056228635,1,0.0,,0,0,1,601088.0,,601088.0,601088.0,1,15.731740000000105,,15.731740000000105,15.731740000000105,1,396.398976,,396.398976,396.398976,1,,,,,0,,,,,0,,,,,0,0.0016547635067594478,,0.0016547635067594478,0.0016547635067594478,1,0.007016025741339044,,0.007016025741339044,0.007016025741339044,1,0.001091265438008435,,0.001091265438008435,0.001091265438008435,1,0.004626852340183864,,0.004626852340183864,0.004626852340183864,1,0.04169574119592682,,0.04169574119592682,0.04169574119592682,1,0.1767856206278784,,0.1767856206278784,0.1767856206278784,1,0.0008199331995020178,,0.0008199331995020178,0.0008199331995020178,1,1,,,,,,
sepformer,SepFormer,DNN,sepformer,sepformer,,0.05,400.0,0.6458356065171705,,0.6458356065171705,0.6458356065171705,1,2.641634626345061,,2.641634626345061,2.641634626345061,1,0.3269845080375671,,0.3269845080375671,0.3269845080375671,1,0.0,,0,0,1,601088.0,,601088.0,601088.0,1,12.75501999999995,,12.75501999999995,12.75501999999995,1,238.750869,,238.750869,238.750869,1,,,,,0,,,,,0,,,,,0,0.002705060757358628,,0.002705060757358628,0.002705060757358628,1,0.011064397953437652,,0.011064397953437652,0.011064397953437652,1,0.00107444435177074,,0.00107444435177074,0.00107444435177074,1,0.004394755221107494,,0.004394755221107494,0.004394755221107494,1,0.050633837227787415,,0.050633837227787415,0.050633837227787415,1,0.20710548680794474,,0.20710548680794474,0.20710548680794474,1,0.0016145890162929263,,0.0016145890162929263,0.0016145890162929263,1,1,,,,,,
