model_name,display_name,family,depth_label,test_loss,macro_corr,macro_snr,clean_sum_mse,observed_mixture_mse,parameters,inference_time_ms,training_date,training_time_s,train_samples,val_samples,test_samples,total_samples,epochs,checkpoint_path,report_path,model_key,notes,architecture,config_name,noise_level,overlap_level,nonstationarity_level,num_components,seed,model_type,enabled_modules,attention_stem,branch_attention,multiscale_branches,feature_fusion,multiple_heads,bilinear_fusion,dilated_temporal_convs,residual_connections,tcn_backbone,frequency_features,module_count,model_group,macro_corr_rank
attention_stem_multiple_head_multiscale_branches,Attention-Stem Multi-Head Multiscale Branches,conv1d,shallow,0.26213231921195984,0.760144564179432,4.191715089871788,0.11547616080410915,0.03121286227314438,17638.0,6.234919999999899,2026-05-24T17:20:09.710796Z,357.86187,2000.0,400.0,400.0,2800.0,20.0,decomposers\ML_methods\NN_based\saved_models\attention_stem_multiple_head_multiscale_branches_data_availability_tf025_s42\attention_stem_multiple_head_multiscale_branches_best.pt,decomposers\ML_methods\NN_based\saved_models\attention_stem_multiple_head_multiscale_branches_data_availability_tf025_s42\final_test_report.json,attention_stem_multiple_head_multiscale_branches,Local stem plus adaptive branch attention with independent component heads.,conv1d,,,,,,,SNN,"attention_stem, branch_attention, feature_fusion, multiple_heads, multiscale_branches",True,True,True,True,True,False,False,False,False,False,5,SNN,41.0
multiscale_branches,Multiscale Branches,conv1d,shallow,0.2598441231250763,0.7600070324764835,4.271478703986942,0.11715155048519475,0.027433603743000433,5859.0,4.958219999999969,2026-05-24T20:05:01.128536Z,606.506641,6000.0,400.0,400.0,6800.0,20.0,decomposers\ML_methods\NN_based\saved_models\multiscale_branches_data_availability_tf075_s42\multiscale_branches_best.pt,decomposers\ML_methods\NN_based\saved_models\multiscale_branches_data_availability_tf075_s42\final_test_report.json,multiscale_branches,,conv1d,,,,,,,SNN,"feature_fusion, multiscale_branches",False,False,True,True,False,False,False,False,False,False,2,SNN,42.0
multiple_head_multiscale_branches,Multiple-Head Multiscale Branches,conv1d,shallow,0.24070016622543336,0.7587463058694959,4.259531808514342,0.10807774104370947,0.03793415149401378,5859.0,4.473500000000108,2026-05-24T19:41:17.343771Z,1179.774093,8000.0,400.0,400.0,8800.0,20.0,decomposers\ML_methods\NN_based\saved_models\multiple_head_multiscale_branches_data_availability_tf100_s42\multiple_head_multiscale_branches_best.pt,decomposers\ML_methods\NN_based\saved_models\multiple_head_multiscale_branches_data_availability_tf100_s42\final_test_report.json,multiple_head_multiscale_branches,Shared multiscale branches with independent one-channel component heads.,conv1d,,,,,,,SNN,"feature_fusion, multiple_heads, multiscale_branches",False,False,True,True,True,False,False,False,False,False,3,SNN,43.0
multiscale_branches,Multiscale Branches,conv1d,shallow,0.24092302918434144,0.7555616344133261,4.21538645085008,0.11131817857927853,0.03692685457294816,5859.0,3.423500000000068,2026-05-24T20:22:24.679489Z,1040.581746,8000.0,400.0,400.0,8800.0,20.0,decomposers\ML_methods\NN_based\saved_models\multiscale_branches_data_availability_tf100_s42\multiscale_branches_best.pt,decomposers\ML_methods\NN_based\saved_models\multiscale_branches_data_availability_tf100_s42\final_test_report.json,multiscale_branches,,conv1d,,,,,,,SNN,"feature_fusion, multiscale_branches",False,False,True,True,False,False,False,False,False,False,2,SNN,44.0
multiple_head_multiscale_branches,Multiple-Head Multiscale Branches,conv1d,shallow,0.26074561595916745,0.7540695525949578,4.197023641167642,0.12440497374428933,0.024353162175199415,5859.0,4.4393600000000255,2026-05-24T19:21:34.747644Z,765.825063,6000.0,400.0,400.0,6800.0,20.0,decomposers\ML_methods\NN_based\saved_models\multiple_head_multiscale_branches_data_availability_tf075_s42\multiple_head_multiscale_branches_best.pt,decomposers\ML_methods\NN_based\saved_models\multiple_head_multiscale_branches_data_availability_tf075_s42\final_test_report.json,multiple_head_multiscale_branches,Shared multiscale branches with independent one-channel component heads.,conv1d,,,,,,,SNN,"feature_fusion, multiple_heads, multiscale_branches",False,False,True,True,True,False,False,False,False,False,3,SNN,45.0
multiscale_branches,Multiscale Branches,conv1d,shallow,0.2808328306674957,0.7517759723814811,3.8353423111387484,0.11582789762609125,0.02965695915892769,5859.0,3.0849599999998922,2026-05-24T19:48:10.701549Z,187.446532,2000.0,400.0,400.0,2800.0,20.0,decomposers\ML_methods\NN_based\saved_models\multiscale_branches_data_availability_tf025_s42\multiscale_branches_best.pt,decomposers\ML_methods\NN_based\saved_models\multiscale_branches_data_availability_tf025_s42\final_test_report.json,multiscale_branches,,conv1d,,,,,,,SNN,"feature_fusion, multiscale_branches",False,False,True,True,False,False,False,False,False,False,2,SNN,46.0
fuse_shallow,Fuse Shallow,conv1d,shallow,0.27212674140930176,0.7448864117062561,3.9929735032346203,0.11408810937581643,0.02967977684329342,5859.0,3.2643800000001555,2026-05-24T18:30:37.806693Z,186.306587,2000.0,400.0,400.0,2800.0,20.0,decomposers\ML_methods\NN_based\saved_models\fuse_shallow_data_availability_tf025_s42\fuse_shallow_best.pt,decomposers\ML_methods\NN_based\saved_models\fuse_shallow_data_availability_tf025_s42\final_test_report.json,fuse_shallow,,conv1d,,,,,,,SNN,"feature_fusion, multiscale_branches",False,False,True,True,False,False,False,False,False,False,2,SNN,47.0
multiple_head_multiscale_branches,Multiple-Head Multiscale Branches,conv1d,shallow,0.28635427474975583,0.7340893183430285,3.6521104067918255,0.11467521553293412,0.030573960537894705,5859.0,6.717400000000052,2026-05-24T19:00:31.613566Z,243.399143,2000.0,400.0,400.0,2800.0,20.0,decomposers\ML_methods\NN_based\saved_models\multiple_head_multiscale_branches_data_availability_tf025_s42\multiple_head_multiscale_branches_best.pt,decomposers\ML_methods\NN_based\saved_models\multiple_head_multiscale_branches_data_availability_tf025_s42\final_test_report.json,multiple_head_multiscale_branches,Shared multiscale branches with independent one-channel component heads.,conv1d,,,,,,,SNN,"feature_fusion, multiple_heads, multiscale_branches",False,False,True,True,True,False,False,False,False,False,3,SNN,48.0
attention_stem_bilinear_fusion_multiple_head_multiscale_branches,Attention-Stem Bilinear-Fusion Multi-Head Multiscale Branches,conv1d,shallow,0.292749400138855,0.7182749824617158,3.412512051069135,0.13311197135000274,0.02115798208790294,29302.0,13.618039999999974,2026-05-24T15:31:30.189834Z,262.851488,800.0,400.0,400.0,1600.0,20.0,decomposers\ML_methods\NN_based\saved_models\attention_stem_bilinear_fusion_multiple_head_multiscale_branches_data_availability_tf010_s42\attention_stem_bilinear_fusion_multiple_head_multiscale_branches_best.pt,decomposers\ML_methods\NN_based\saved_models\attention_stem_bilinear_fusion_multiple_head_multiscale_branches_data_availability_tf010_s42\final_test_report.json,attention_stem_bilinear_fusion_multiple_head_multiscale_branches,Attention-stem multi-head architecture with bilinear fusion replacing ordinary 1x1 fusion.,conv1d,,,,,,,SNN,"attention_stem, bilinear_fusion, branch_attention, multiple_heads, multiscale_branches",True,True,True,False,True,True,False,False,False,False,5,SNN,51.0
attention_stem_multiple_head_multiscale_branches,Attention-Stem Multi-Head Multiscale Branches,conv1d,shallow,0.2925909209251404,0.7132209786654979,3.4278762130144638,0.12756815309098957,0.023655983473812096,17638.0,6.491880000000006,2026-05-24T17:14:08.924470Z,167.682418,800.0,400.0,400.0,1600.0,20.0,decomposers\ML_methods\NN_based\saved_models\attention_stem_multiple_head_multiscale_branches_data_availability_tf010_s42\attention_stem_multiple_head_multiscale_branches_best.pt,decomposers\ML_methods\NN_based\saved_models\attention_stem_multiple_head_multiscale_branches_data_availability_tf010_s42\final_test_report.json,attention_stem_multiple_head_multiscale_branches,Local stem plus adaptive branch attention with independent component heads.,conv1d,,,,,,,SNN,"attention_stem, branch_attention, feature_fusion, multiple_heads, multiscale_branches",True,True,True,True,True,False,False,False,False,False,5,SNN,52.0
attention_stem_multi_head_multiscale_tcn,Attention-Stem Multi-Head Multiscale TCN,conv1d,shallow,0.2962943005561829,0.7001622031361819,3.286388114702445,0.15676045773187755,0.019688824471041082,78070.0,25.94639999999999,2026-05-25T14:27:42.781301Z,242.483347,400.0,400.0,400.0,1200.0,20.0,decomposers\ML_methods\NN_based\saved_models\attention_stem_multi_head_multiscale_tcn_data_availability_tf005_s42\attention_stem_multi_head_multiscale_tcn_best.pt,decomposers\ML_methods\NN_based\saved_models\attention_stem_multi_head_multiscale_tcn_data_availability_tf005_s42\final_test_report.json,attention_stem_multi_head_multiscale_tcn,,conv1d,,,,,,,SNN,"attention_stem, branch_attention, dilated_temporal_convs, feature_fusion, multiple_heads, multiscale_branches, residual_connections, tcn_backbone",True,True,True,True,True,False,True,True,True,False,8,SNN,53.0
fuse_shallow,Fuse Shallow,conv1d,shallow,0.3067064023017883,0.6956532524258996,3.220923901932289,0.11565514220971834,0.0277233495739434,5859.0,3.343020000000063,2026-05-24T18:27:28.783439Z,102.42205,800.0,400.0,400.0,1600.0,20.0,decomposers\ML_methods\NN_based\saved_models\fuse_shallow_data_availability_tf010_s42\fuse_shallow_best.pt,decomposers\ML_methods\NN_based\saved_models\fuse_shallow_data_availability_tf010_s42\final_test_report.json,fuse_shallow,,conv1d,,,,,,,SNN,"feature_fusion, multiscale_branches",False,False,True,True,False,False,False,False,False,False,2,SNN,56.0
attention_stem_bilinear_fusion_multiple_head_multiscale_branches,Attention-Stem Bilinear-Fusion Multi-Head Multiscale Branches,conv1d,shallow,0.31393449306488036,0.6900776728398348,2.9642220985020797,0.15729414417101337,0.01564904348921114,29302.0,8.350439999999981,2026-05-24T15:27:05.182801Z,162.839033,400.0,400.0,400.0,1200.0,20.0,decomposers\ML_methods\NN_based\saved_models\attention_stem_bilinear_fusion_multiple_head_multiscale_branches_data_availability_tf005_s42\attention_stem_bilinear_fusion_multiple_head_multiscale_branches_best.pt,decomposers\ML_methods\NN_based\saved_models\attention_stem_bilinear_fusion_multiple_head_multiscale_branches_data_availability_tf005_s42\final_test_report.json,attention_stem_bilinear_fusion_multiple_head_multiscale_branches,Attention-stem multi-head architecture with bilinear fusion replacing ordinary 1x1 fusion.,conv1d,,,,,,,SNN,"attention_stem, bilinear_fusion, branch_attention, multiple_heads, multiscale_branches",True,True,True,False,True,True,False,False,False,False,5,SNN,57.0
multiple_head_multiscale_branches,Multiple-Head Multiscale Branches,conv1d,shallow,0.31367778658866885,0.6887925192825535,3.0572279335585506,0.1201792616374424,0.02415807751049642,5859.0,5.115839999999938,2026-05-24T18:56:24.571739Z,133.784901,800.0,400.0,400.0,1600.0,20.0,decomposers\ML_methods\NN_based\saved_models\multiple_head_multiscale_branches_data_availability_tf010_s42\multiple_head_multiscale_branches_best.pt,decomposers\ML_methods\NN_based\saved_models\multiple_head_multiscale_branches_data_availability_tf010_s42\final_test_report.json,multiple_head_multiscale_branches,Shared multiscale branches with independent one-channel component heads.,conv1d,,,,,,,SNN,"feature_fusion, multiple_heads, multiscale_branches",False,False,True,True,True,False,False,False,False,False,3,SNN,59.0
multiscale_dilated,Multiscale Dilated,conv1d,shallow,0.27570319890975953,0.6876405530330263,3.0674835270499057,0.11643891556067634,0.032216054294944875,12867.0,3.0596599999999974,2026-05-24T20:54:00.390021Z,632.812619,8000.0,400.0,400.0,8800.0,20.0,decomposers\ML_methods\NN_based\saved_models\multiscale_dilated_data_availability_tf100_s42\multiscale_dilated_best.pt,decomposers\ML_methods\NN_based\saved_models\multiscale_dilated_data_availability_tf100_s42\final_test_report.json,multiscale_dilated,,conv1d,,,,,,,SNN,"dilated_temporal_convs, multiscale_branches",False,False,True,False,False,False,True,False,False,False,2,SNN,60.0
multiscale_branches,Multiscale Branches,conv1d,shallow,0.31413731575012205,0.6871667430964439,3.0467007420533863,0.11985545245725966,0.024756802842615073,5859.0,3.5903999999998604,2026-05-24T19:44:59.783082Z,124.333742,800.0,400.0,400.0,1600.0,20.0,decomposers\ML_methods\NN_based\saved_models\multiscale_branches_data_availability_tf010_s42\multiscale_branches_best.pt,decomposers\ML_methods\NN_based\saved_models\multiscale_branches_data_availability_tf010_s42\final_test_report.json,multiscale_branches,,conv1d,,,,,,,SNN,"feature_fusion, multiscale_branches",False,False,True,True,False,False,False,False,False,False,2,SNN,61.0
attention_stem_multiple_head_multiscale_branches,Attention-Stem Multi-Head Multiscale Branches,conv1d,shallow,0.31352840185165404,0.6850266564785457,2.9450500581252568,0.14789096815897246,0.018333009229440016,17638.0,6.422499999999954,2026-05-24T17:11:18.320499Z,118.47167,400.0,400.0,400.0,1200.0,20.0,decomposers\ML_methods\NN_based\saved_models\attention_stem_multiple_head_multiscale_branches_data_availability_tf005_s42\attention_stem_multiple_head_multiscale_branches_best.pt,decomposers\ML_methods\NN_based\saved_models\attention_stem_multiple_head_multiscale_branches_data_availability_tf005_s42\final_test_report.json,attention_stem_multiple_head_multiscale_branches,Local stem plus adaptive branch attention with independent component heads.,conv1d,,,,,,,SNN,"attention_stem, branch_attention, feature_fusion, multiple_heads, multiscale_branches",True,True,True,True,True,False,False,False,False,False,5,SNN,62.0
multiscale_dilated,Multiscale Dilated,conv1d,shallow,0.13302622616291046,0.6813104380882261,2.8469733174421386,0.11833102167173533,0.028225156877712234,12867.0,1.9209000000017795,2026-04-20T04:37:31.663088Z,462.930389,4512.0,400.0,400.0,5312.0,20.0,decomposers\ML_methods\NN_based\saved_models\multiscale_dilated\multiscale_dilated_best.pt,decomposers\ML_methods\NN_based\saved_models\multiscale_dilated\final_test_report.json,multiscale_dilated,,conv1d,,,,,,,SNN,"dilated_temporal_convs, multiscale_branches",False,False,True,False,False,False,True,False,False,False,2,SNN,65.0
multiscale_dilated,Multiscale Dilated,conv1d,shallow,0.29947441816329956,0.6777483420893826,3.0335788014331144,0.11697597495082317,0.028254347372292026,12867.0,3.4148199999997964,2026-05-24T20:43:24.408599Z,489.468335,6000.0,400.0,400.0,6800.0,20.0,decomposers\ML_methods\NN_based\saved_models\multiscale_dilated_data_availability_tf075_s42\multiscale_dilated_best.pt,decomposers\ML_methods\NN_based\saved_models\multiscale_dilated_data_availability_tf075_s42\final_test_report.json,multiscale_dilated,,conv1d,,,,,,,SNN,"dilated_temporal_convs, multiscale_branches",False,False,True,False,False,False,True,False,False,False,2,SNN,67.0
multiscale_dilated,Multiscale Dilated,conv1d,shallow,0.29222711086273195,0.6690471759484297,2.965792061334256,0.1213793609888928,0.02899512158270918,12867.0,3.784819999999911,2026-05-24T20:35:11.900477Z,357.379659,4000.0,400.0,400.0,4800.0,20.0,decomposers\ML_methods\NN_based\saved_models\multiscale_dilated_data_availability_tf050_s42\multiscale_dilated_best.pt,decomposers\ML_methods\NN_based\saved_models\multiscale_dilated_data_availability_tf050_s42\final_test_report.json,multiscale_dilated,,conv1d,,,,,,,SNN,"dilated_temporal_convs, multiscale_branches",False,False,True,False,False,False,True,False,False,False,2,SNN,69.0
multiple_head_multiscale_branches,Multiple-Head Multiscale Branches,conv1d,shallow,0.325062997341156,0.6688096896908163,2.733884852013117,0.13904160368759574,0.01908921187046332,5859.0,5.121059999999922,2026-05-24T18:54:07.294743Z,94.700302,400.0,400.0,400.0,1200.0,20.0,decomposers\ML_methods\NN_based\saved_models\multiple_head_multiscale_branches_data_availability_tf005_s42\multiple_head_multiscale_branches_best.pt,decomposers\ML_methods\NN_based\saved_models\multiple_head_multiscale_branches_data_availability_tf005_s42\final_test_report.json,multiple_head_multiscale_branches,Shared multiscale branches with independent one-channel component heads.,conv1d,,,,,,,SNN,"feature_fusion, multiple_heads, multiscale_branches",False,False,True,True,True,False,False,False,False,False,3,SNN,71.0
multiscale_branches,Multiscale Branches,conv1d,shallow,0.32509243965148926,0.6665279411644732,2.7398410477532913,0.13683425636277147,0.019870568432783325,5859.0,4.2454400000001336,2026-05-24T19:42:52.188604Z,91.756563,400.0,400.0,400.0,1200.0,20.0,decomposers\ML_methods\NN_based\saved_models\multiscale_branches_data_availability_tf005_s42\multiscale_branches_best.pt,decomposers\ML_methods\NN_based\saved_models\multiscale_branches_data_availability_tf005_s42\final_test_report.json,multiscale_branches,,conv1d,,,,,,,SNN,"feature_fusion, multiscale_branches",False,False,True,True,False,False,False,False,False,False,2,SNN,72.0
fuse_shallow,Fuse Shallow,conv1d,shallow,0.32329068541526795,0.6657460311531342,2.8258756504648286,0.13837369069880678,0.020504153598933837,5859.0,3.801720000000053,2026-05-24T18:25:43.220924Z,76.531677,400.0,400.0,400.0,1200.0,20.0,decomposers\ML_methods\NN_based\saved_models\fuse_shallow_data_availability_tf005_s42\fuse_shallow_best.pt,decomposers\ML_methods\NN_based\saved_models\fuse_shallow_data_availability_tf005_s42\final_test_report.json,fuse_shallow,,conv1d,,,,,,,SNN,"feature_fusion, multiscale_branches",False,False,True,True,False,False,False,False,False,False,2,SNN,73.0
multiscale_dilated,Multiscale Dilated,conv1d,shallow,0.31612993955612184,0.6657065582912164,2.7911303160829664,0.11723228495889274,0.027891259281794145,12867.0,3.1815000000000815,2026-05-24T20:29:11.096205Z,208.400401,2000.0,400.0,400.0,2800.0,20.0,decomposers\ML_methods\NN_based\saved_models\multiscale_dilated_data_availability_tf025_s42\multiscale_dilated_best.pt,decomposers\ML_methods\NN_based\saved_models\multiscale_dilated_data_availability_tf025_s42\final_test_report.json,multiscale_dilated,,conv1d,,,,,,,SNN,"dilated_temporal_convs, multiscale_branches",False,False,True,False,False,False,True,False,False,False,2,SNN,74.0
multiscale_dilated,Multiscale Dilated,conv1d,shallow,0.3215288543701172,0.6612054064469842,2.7641747156818384,0.11761883903844925,0.025607664968249302,12867.0,3.7411399999999873,2026-05-24T20:25:39.897962Z,107.57948,800.0,400.0,400.0,1600.0,20.0,decomposers\ML_methods\NN_based\saved_models\multiscale_dilated_data_availability_tf010_s42\multiscale_dilated_best.pt,decomposers\ML_methods\NN_based\saved_models\multiscale_dilated_data_availability_tf010_s42\final_test_report.json,multiscale_dilated,,conv1d,,,,,,,SNN,"dilated_temporal_convs, multiscale_branches",False,False,True,False,False,False,True,False,False,False,2,SNN,75.0
multiscale_dilated,Multiscale Dilated,conv1d,shallow,0.32753594040870665,0.6576842176448555,2.661870636844112,0.1396599730900782,0.019178414202509125,12867.0,4.579439999999923,2026-05-24T20:23:49.354579Z,82.000292,400.0,400.0,400.0,1200.0,20.0,decomposers\ML_methods\NN_based\saved_models\multiscale_dilated_data_availability_tf005_s42\multiscale_dilated_best.pt,decomposers\ML_methods\NN_based\saved_models\multiscale_dilated_data_availability_tf005_s42\final_test_report.json,multiscale_dilated,,conv1d,,,,,,,SNN,"dilated_temporal_convs, multiscale_branches",False,False,True,False,False,False,True,False,False,False,2,SNN,77.0
attention_stem_multi_head_multiscale_tcn,Attention-Stem Multi-Head Multiscale TCN,conv1d,shallow,0.4651069976389408,0.4915673365656771,1.5446327967959665,0.26487774024103583,0.05020924568120204,78070.0,11.533619999999889,2026-05-25T13:43:33.784959Z,3.635513,32.0,32.0,32.0,96.0,1.0,decomposers\ML_methods\NN_based\saved_models\_tmp_tcn_repro\attention_stem_multi_head_multiscale_tcn_best.pt,decomposers\ML_methods\NN_based\saved_models\_tmp_tcn_repro\final_test_report.json,attention_stem_multi_head_multiscale_tcn,,conv1d,,,,,,,SNN,"attention_stem, branch_attention, dilated_temporal_convs, feature_fusion, multiple_heads, multiscale_branches, residual_connections, tcn_backbone",True,True,True,True,True,False,True,True,True,False,8,SNN,87.0
